id,category_id,question_id,question_number,question_text,check_box,block_number,block_text,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,site
509,6,6_3,3,When do you feel most like yourself?,TRUE,1,Real Me & Summer Vibes,C,C. When I’m around someone who really gets me. ,C. You don’t have to explain everything. That’s the magic.,Keep those people close. Being understood is fuel.,safe-connection,,teen
510,6,6_3,3,When do you feel most like yourself?,TRUE,1,Real Me & Summer Vibes,D,"D. When I’m helping someone, even in a small way.",D. You shine when it’s not about you at all.,Kindness is a kind of confidence. Never doubt that.,quiet-leadership,,teen
511,6,6_3,3,,TRUE,1,Real Me & Summer Vibes,OTHER,Other ,,,,,teen
512,6,6_4,4,Do you ever think about how the way you talk affects how clearly you get your point across?,FALSE,6,"Like, You Know, Kinda Confident",A,A. All the time.  I try to sound clear and confident—even if I’m nervous inside. ,A. That effort shows strength. Clear doesn’t have to mean perfect—it just means you’re taking yourself seriously. Keep at it.,,anxious,,teen
513,6,6_4,4,Do you ever think about how the way you talk affects how clearly you get your point across?,FALSE,6,"Like, You Know, Kinda Confident",B,"B. Sometimes. I talk how I talk, but I get that how you say things can matter.","B. That balance is smart. You’re staying real, but still tuning in to what works. That’s how communication becomes power—not pressure.",,curious,,teen
514,6,6_4,4,Do you ever think about how the way you talk affects how clearly you get your point across?,FALSE,6,"Like, You Know, Kinda Confident",C,"C. Not really. If people don’t get me, that’s kind of on them.",C. Owning your voice is powerful. Just know: expressing yourself well doesn’t mean changing—it means getting heard the way you want.,,proud,,teen
515,6,6_4,4,Do you ever think about how the way you talk affects how clearly you get your point across?,FALSE,6,"Like, You Know, Kinda Confident",D,D. I honestly never think about it. Should I? ,D. It’s not about being judged—it’s about being understood. A small shift in how you speak can open big doors.,,curious,,teen
516,6,6_4,4,Do you ever think about how the way you talk affects how clearly you get your point across?,FALSE,6,"Like, You Know, Kinda Confident",OTHER,Other,,,,,teen
517,6,6_5,5,"This isn’t grammar police—we don’t care where commas go.
We’re just asking… how many “likes” per sentence are you rocking these days?
No shade. Just stats.",FALSE,6,"Like, You Know, Kinda Confident",A,"A. I don’t talk much, but when I do… it’s, like, everywhere. ",A. You’re thinking out loud—and sometimes words just leak out. It’s okay.,Record yourself telling a story. Don’t judge—just notice the rhythm. Filler words show something underneath.,anxious,,teen
518,6,6_5,5,"How many “like”s do you use (not the verb, just filler)?",FALSE,6,"Like, You Know, Kinda Confident",B,"B. I’m working on using fewer, but I still drop one now and then.",B. You are developing your assertive voice.,Try slowing your speech just once during the day. See if your thoughts feel more steady too.,proud,,teen
519,6,6_5,5,"How many “like”s do you use (not the verb, just filler)?",FALSE,6,"Like, You Know, Kinda Confident",C,"C. Like, how many are we talking? Like five per sentence? Like, whatever.","C. Like, it’s not a problem. It’s a vibe. Someday, the vibe is zero likes.","Challenge: tell one story today with zero filler. See how it feels—not better, just different.",funny,,teen
520,6,6_5,5,"How many “like”s do you use (not the verb, just filler)?",FALSE,6,"Like, You Know, Kinda Confident",D,D. I guess I use it sometimes… if others do.,D. You’re casual with language—and that’s part of the charm.,You already track your words—try shifting your focus to what makes you feel *confident* when you speak.,neutral,,teen
521,6,6_5,5,"How many “like”s do you use (not the verb, just filler)?",FALSE,6,"Like, You Know, Kinda Confident",E,E. Like is my whole brand.  Don’t police my words.,E. You use filler as a buffer. Silence feels risky. You’re not alone.,"Your voice = your style. But if you're curious, try reading something out loud for one minute. See how your voice feels when it's yours alone.",quiet,,teen
522,6,6_5,5,"How many “like”s do you use (not the verb, just filler)?",FALSE,6,"Like, You Know, Kinda Confident",OTHER,Other,,,,,teen
523,6,6_6,6,"You know when you say “you know”… and the other person doesn’t actually know?
But you say it anyway… because it feels right?
So how often do you, like, you know… say “you know”?

(This question is—you know—kind of genius.)",FALSE,6,"Like, You Know, Kinda Confident",A,"A. I say it when I’m nervous, you know?",A. It’s a soft landing when your brain is flying mid-sentence.,No shame in that. But if you ever want to feel stronger—try pausing where “you know” would’ve gone.,,,teen
524,6,6_6,6,"how often do you, like, you know… say “you know”?",FALSE,6,"Like, You Know, Kinda Confident",B,B. I use it to check if people are even listening.,B. You’re not just talking—you’re scanning the vibe.,It’s your social sonar. Try noticing what happens when you don’t fill the silence—who leans in?,,,teen
525,6,6_6,6,"how often do you, like, you know… say “you know”?",FALSE,6,"Like, You Know, Kinda Confident",C,C. Only when I want someone to agree with me.,C. You’re playing the “please get me” card—and that’s clever communication.,Try swapping it with a real check-in: “Does that make sense?” or “Are you with me?”,,,teen
526,6,6_6,6,"how often do you, like, you know… say “you know”?",FALSE,6,"Like, You Know, Kinda Confident",D,D. It just spills out. I didn’t even know I said “you know.”,D. Auto-pilot activated. It’s part of your rhythm now.,Challenge: record yourself for 30 seconds. Count how many times it shows up. It’s a vibe check.,,,teen
527,6,6_6,6,"how often do you, like, you know… say “you know”?",FALSE,6,"Like, You Know, Kinda Confident",E,E. I never say it. I actually don’t think they know.,E. You don’t assume people are on your wavelength—and that’s thoughtful.,Just be sure you’re not over-explaining instead.,,,teen
528,6,6_6,6,"how often do you, like, you know… say “you know”?",FALSE,6,"Like, You Know, Kinda Confident",OTHER,Other,,,,,teen
529,6,6_7,7,"Have you ever changed yourself to fit in?
[playlist:spiral]",FALSE,1,Real Me & Summer Vibes,A,A. Yeah. So much I kinda forgot who I was.,"A. That’s exhausting—and real. You’ve been surviving, not thriving.","Try naming one thing that’s you, just for you. Write it down. Start there.",lost-identity,,teen
530,6,6_7,7,Have you ever changed yourself to fit in?,FALSE,1,Real Me & Summer Vibes,B,B. I used to. Now I’m picking me first.,B. That’s powerful. You’re choosing you—and that’s a bold kind of love.,Keep noticing what feels good because it’s true—not just accepted. That’s your compass.,growth-pride,,teen
531,6,6_7,7,Have you ever changed yourself to fit in?,FALSE,1,Real Me & Summer Vibes,C,C. A little. I wanted to blend in—but stay me.,C. That’s honest and smart. It’s okay to adjust without losing yourself.,"Belonging isn’t about shrinking. Try asking, “What parts of me stay, no matter who I’m with?”",balanced-belonging,,teen
532,6,6_7,7,Have you ever changed yourself to fit in?,FALSE,1,Real Me & Summer Vibes,D,"D. Nah. If they don’t vibe with the real me, that’s their issue.",D. That’s strength. It takes guts to stay true when the world says “change.”,"Keep being real—but leave space for learning, too. Staying true doesn’t mean staying the same.",self-solid,,teen
533,6,6_7,7,Have you ever changed yourself to fit in?,FALSE,1,Real Me & Summer Vibes,OTHER,Got your own story about fitting in?,,,,,teen
534,6,6_8,8,Who do you trust with your secrets?,FALSE,2,"Trust, Worth & What You Carry",A,A. A journal. I don’t feel safe enough to tell people. ,A. That’s the kind of quiet power people overlook—but it adds up. You’re not just doing something. You’re becoming someone.,"Journals don’t judge—but don’t let writing be your only mirror. When you’re ready, talking to someone. voices can help lighten what you carry.",protective-solitude,,teen
535,6,6_8,8,Who do you trust with your secrets?,FALSE,2,"Trust, Worth & What You Carry",B,B. A friend,B. Trusting a friend means you believe in safe spaces—even if small. That’s EQ in action.,Friendship doesn’t mean perfect advice—it means being met with care. Let that be enough.,true-connection,,teen
536,6,6_8,8,Who do you trust with your secrets?,FALSE,2,"Trust, Worth & What You Carry",C,C. A family member who actually listens.,"C. When someone in your family really listens, it makes everything feel lighter. That kind of connection is a gift.","If you’ve found that person, let them know. And keep reaching for conversations that build you up.",home-safety,,teen
537,6,6_8,8,Who do you trust with your secrets?,FALSE,2,"Trust, Worth & What You Carry",D,"D. A teacher, coach, mentor—or someone from my faith or community—who’s steady and actually sees me.",D. Knowing who’s safe to talk to is a quiet kind of wisdom. You’re not alone—and you know where to go.,Trusted adults aren’t just listeners—they’re lifelines. Don’t wait until it’s heavy. You’re allowed to reach out early.,secure-guidance,,teen
538,6,6_8,8,Who do you trust with your secrets?,FALSE,2,"Trust, Worth & What You Carry",E,E. Honestly? No one.  I keep it all inside. ,E. When trust has been broken—or never built—silence can feel like the only safe place. But it’s heavy in there.,"If you’re not ready to speak, start by being kind to the part of you that’s still hurting. Trust takes time. So do you.",internal-shield,,teen
539,6,6_8,8,Who do you trust with your secrets?,FALSE,2,"Trust, Worth & What You Carry",OTHER,Other,,,,,teen
540,6,6_9,9,"What makes you feel confident in who you are?
[playlist:Believe]",TRUE,1,Real Me & Summer Vibes,A,A. When my mind feels clear and I’m not trying to prove anything.,A. Confidence doesn’t always shout. Sometimes it’s just quiet knowing.,Keep choosing the activities that make time disappear. That’s where your confidence lives.,quiet-confidence,,teen
541,6,6_9,9,What makes you feel confident in who you are?,TRUE,1,Real Me & Summer Vibes,B,B. When I’m doing something I love and feel proud of. ,B. Pride builds when you’re in motion—not just reflection.,"Notice the moments when you feel steady—not bigger, not smaller. Just true.",flow-confidence,,teen
542,6,6_9,9,What makes you feel confident in who you are?,TRUE,1,Real Me & Summer Vibes,C,C. When I make people laugh or surprise them with ideas.,C. You shine when you catch people off guard—in a good way.,That spark is real. Just make sure it feels good before the applause too.,expressive-pride,,teen
543,6,6_9,9,What makes you feel confident in who you are?,TRUE,1,Real Me & Summer Vibes,D,D. When someone really sees me and says it out loud. ,D. Being known is a form of fuel. Words matter more than people think.,Let those words land. And save the ones that feel true—you’ll need them again.,seen-and-affirmed,,teen
544,6,6_9,9,What makes you feel confident in who you are?,TRUE,1,Real Me & Summer Vibes,E,E. I’m not sure I’ve ever really felt confident.,🫥 That’s more common than people admit—and it doesn’t mean you’re lost.,Start by noticing the moments you don’t shrink. That’s your shape beginning to show.,self-solid,,teen
545,6,6_9,9,What makes you feel confident in who you are?,TRUE,1,Real Me & Summer Vibes,OTHER,Or maybe it’s something else that lifts you up:,,,,,teen
546,6,6_10,10,What’s something you regret not doing?,TRUE,3,"Regret, Repair, and the Road Ahead",A,A. Saying something—or doing something—when it really mattered.,"🔇 That moment passed, but the echo stayed.","Next time, try one line or one step. You don’t need to do it all—just begin.",unspoken-truth,,teen
547,6,6_10,10,What’s something you regret not doing?,TRUE,3,"Regret, Repair, and the Road Ahead",B,B. Telling someone how much they meant to me. ,B. Sometimes love kept quiet turns into a weight you carry.,It’s not too late to say something now—to someone else who matters.,missed-expression,,teen
548,6,6_10,10,What’s something you regret not doing?,TRUE,3,"Regret, Repair, and the Road Ahead",C,C. Asking for help before things got too hard. ,C. You carried too much alone—and that’s a heavy kind of pride.,"Asking early isn’t weakness. Try, “Can I run something by you?” That opens the door.",delayed-support,,teen
549,6,6_10,10,What’s something you regret not doing?,TRUE,3,"Regret, Repair, and the Road Ahead",D,D. Walking away sooner. I knew better.,D. You knew—and you stayed. That’s a bruise that teaches.,"Next time, trust the first time your gut whispers. That’s not fear—it’s wisdom.",stayed-too-long,,teen
550,6,6_10,10,What’s something you regret not doing?,TRUE,3,"Regret, Repair, and the Road Ahead",OTHER,Other,,,,,teen
551,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",A,A. Letting my fear decide for me. ,A. Fear kept you safe—but also small.,"Next time, pause. Ask: “What would I do if I weren’t scared?” Then take one tiny step toward it.",fear-led,,teen
552,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",B,B. Hurting someone I actually cared about.,B. You cared—and still caused pain. That’s a hard truth.,"You can’t undo it, but you can say something real now. Even a simple “I’m sorry” can matter.",misfired-hurt,,teen
553,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",C,C. Making it a joke when it really wasn’t funny.,C. Humor can protect you—or hide you.,"Next time, try naming the real feeling instead. It doesn’t have to be loud—just true.",defense-humor,,teen
554,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",D,D. Pretending I was fine when I clearly wasn’t.,D. That kind of pretending builds pressure inside.,"Try saying, “I’m not okay, but I don’t want to fall apart.” That’s strength with boundaries.",masked-pain,,teen
555,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",E,"E. Wasting time—on worry, anger, or things that didn’t really matter.",⏳ That regret hits quiet and slow—but deep.,"Next time, ask: “Will this still matter next week?” If not, free yourself faster.",over-tolerance,,teen
556,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",F,F. I did something reckless—and it could’ve ended badly.,F. You got lucky. That doesn’t mean it didn’t scare you later.,You don’t need a crash to learn. That feeling? Let it protect you next time.,near-miss,,teen
557,6,6_11,11,What’s something you regret doing?,TRUE,3,"Regret, Repair, and the Road Ahead",OTHER,Other,,,,,teen
558,6,6_12,12,Where does your creativity show up most?,FALSE,4,"Color, Weather, Sound: You",A,"A. In stories, or music I’m proud to make. ",,,Hidden Creativity,,teen
559,6,6_12,12,Where does your creativity show up most?,FALSE,4,"Color, Weather, Sound: You",B,B. In the random stuff I say and the chaos I bring.,,,Hidden Creativity,,teen
560,6,6_12,12,Where does your creativity show up most?,FALSE,4,"Color, Weather, Sound: You",C,C. In how I solve problems—even small everyday ones.,,,Hidden Creativity,,teen
561,6,6_12,12,Where does your creativity show up most?,FALSE,4,"Color, Weather, Sound: You",D,D. It’s there—I just don’t show it unless I trust you.,,,Hidden Creativity,,teen
562,6,6_12,12,Where does your creativity show up most?,FALSE,4,"Color, Weather, Sound: You",OTHER,Other,,,,,teen
563,6,6_13,13,What’s your favorite way to express yourself?,FALSE,4,"Color, Weather, Sound: You",A,A. I don’t. I bottle it up most of the time. ,A. That’s a heavy way to live. But the fact that you know it? That’s the start.,"Try letting just one feeling out, even in a private way. You don’t have to show everything to be real.",Self Expression,,teen
564,6,6_13,13,What’s your favorite way to express yourself?,FALSE,4,"Color, Weather, Sound: You",B,"B. Writing, drawing, or making something that’s mine. ",B. It’s not just expression—it’s creation.,,Self Expression,,teen
565,6,6_13,13,What’s your favorite way to express yourself?,FALSE,4,"Color, Weather, Sound: You",C,C. Making people laugh. That’s how I show myself. ,,,Self Expression,,teen
566,6,6_13,13,What’s your favorite way to express yourself?,FALSE,4,"Color, Weather, Sound: You",D,"D. Through how I look, move, or sound—music, style, or vibe.",D. I express who I am without needing to explain.,,Self Expression,,teen
567,6,6_13,13,What’s your favorite way to express yourself?,FALSE,4,"Color, Weather, Sound: You",OTHER,Other,,,,,teen
568,6,6_14,14,What do you do when your brain needs a break?,TRUE,4,"Color, Weather, Sound: You",A,A. Shut off everything and lie down.,,,Mental Reset,,teen
569,6,6_14,14,What do you do when your brain needs a break?,TRUE,4,"Color, Weather, Sound: You",B,"B. Go for a walk, sports, do something that moves my body.",,,Mental Reset,,teen
570,6,6_14,14,What do you do when your brain needs a break?,TRUE,4,"Color, Weather, Sound: You",C,C. Scroll memes and laugh until I forget everything.,,,Mental Reset,,teen
571,6,6_14,14,What do you do when your brain needs a break?,TRUE,4,"Color, Weather, Sound: You",D,D. Put on headphones and zone out to music. ,,,Mental Reset,,teen
572,6,6_14,14,What do you do when your brain needs a break?,TRUE,4,"Color, Weather, Sound: You",OTHER,Other,,,,,teen
573,6,6_15,15,What does being inspired feel like to you?,TRUE,8,Inspiration & Direction,A,A. Like a spark—I suddenly want to create or do something big,,,,,teen
574,6,6_15,15,What does being inspired feel like to you?,TRUE,8,Inspiration & Direction,B,"B. Like magic—I don’t know why, but I feel completely alive",,,,,teen
575,6,6_15,15,What does being inspired feel like to you?,TRUE,8,Inspiration & Direction,C,C. I’m not sure I’ve felt that yet,C. That kind of self-rooted inspiration is powerful.,Keep exploring that world. Just don’t lock others out—some people might surprise you with how inspiring they are.,,,teen
576,6,6_15,15,What does being inspired feel like to you?,TRUE,8,Inspiration & Direction,OTHER,Other,,,,,teen
577,6,6_16,16,When do you feel most inspired?,TRUE,8,Inspiration & Direction,A,A. When I hear a heroic story.,,,Creative Spark,,teen
578,6,6_16,16,When do you feel most inspired?,TRUE,8,Inspiration & Direction,B,B. When I see something beautifel or hear some breathtaking music.,,,Creative Spark,,teen
579,6,6_16,16,When do you feel most inspired?,TRUE,8,Inspiration & Direction,C,C. After a wild convo.,,,Creative Spark,,teen
580,6,6_16,16,When do you feel most inspired?,TRUE,8,Inspiration & Direction,D,When I’m just vibing,,,,,teen
581,6,6_16,16,When do you feel most inspired?,TRUE,8,Inspiration & Direction,OTHER,Other,,,,,teen
582,6,6_17,17,What’s something you’re dealing with that your parents didn’t at your age?,TRUE,5,What They Don’t Get,A,A. Feeling like I need to “build a brand” just to be noticed. ,,,,,teen
583,6,6_17,17,What’s something you’re dealing with that your parents didn’t at your age?,TRUE,5,What They Don’t Get,B,"B. Being connected all the time, seeing too much, too soon, the internet shows everything.",,,,,teen
584,6,6_17,17,What’s something you’re dealing with that your parents didn’t at your age?,TRUE,5,What They Don’t Get,C,"C. Competing with everyone, not just kids in my school.",,,,,teen
585,6,6_17,17,What’s something you’re dealing with that your parents didn’t at your age?,TRUE,5,What They Don’t Get,D,D. No idea.  Maybe they had it just as hard. ,,,,,teen
586,6,6_17,17,What’s something you’re dealing with that your parents didn’t at your age?,TRUE,5,What They Don’t Get,OTHER,Other,,,,,teen
587,6,6_18,18,What do you wish adults understood about being a teen?,TRUE,5,What They Don’t Get,A,A. It’s way harder than they remember—we’re overwhelmed. ,,,Teen Perspective,,teen
588,6,6_18,18,What do you wish adults understood about being a teen?,TRUE,5,What The Adults Don’t Get,B,"B. Sometimes we need space, not speeches.",,,Teen Perspective,,teen
589,6,6_18,18,What do you wish adults understood about being a teen?,TRUE,5,What The Adults Don’t Get,OTHER,Other,,,,,teen
590,6,6_19,19,Forget about parties—what do you wish politicians actually understood about your life?,TRUE,5,What The Adults Don’t Get,A,A. That mental health isn’t just a buzzword—it’s survival.,,,,,teen
591,6,6_19,19,Forget about parties—what do you wish politicians actually understood about your life?,TRUE,5,What The Adults Don’t Get,B,"B. We need safer schools—safer from guns, bullying, infrastructure problems, and more—not just speeches.",,,,,teen
592,6,6_19,19,Forget about parties—what do you wish politicians actually understood about your life?,TRUE,5,What The Adults Don’t Get,C,C. Most adults fight for their own interests. Who’s fighting for our interests and our future?,,,,,teen
593,6,6_19,19,Forget about parties—what do you wish politicians actually understood about your life?,TRUE,5,What The Adults Don’t Get,OTHER,Other,,,,,teen
594,6,6_20,20,How do you handle the pressure to be perfect?,FALSE,5,What The Adults Don’t Get,A,A. I panic and try to meet every expectation—even if it breaks me. ,A. You’re carrying too much.,You’re not alone. That pressure means you care—but it can help to notice which expectations are yours and which aren’t. Write them down. Cross one out. Start there.,Perfection Pressure,,teen
595,6,6_20,20,How do you handle the pressure to be perfect?,FALSE,5,What The Adults Don’t Get,B,B. I remind myself that trying my best is enough.,B. That’s strength.,"You’ve built a healthy voice inside—keep listening to it. When doubt shows up, ask: “Would I say this to a friend?” If not, you don’t need to say it to yourself.",Perfection Pressure,,teen
596,6,6_20,20,How do you handle the pressure to be perfect?,FALSE,5,What The Adults Don’t Get,C,C. I pretend it doesn’t bother me and quietly shut down.,C. Silence doesn’t mean failure—it means something hurts. ,Try this: tell one person one thing. Just one. You don’t have to carry it all alone.,,,teen
597,6,6_20,20,How do you handle the pressure to be perfect?,FALSE,5,What The Adults Don’t Get,D,"D. I ignore the pressure and do things my way, always.",D. You’ve found your own lane.,"It’s okay to care a little, too. Balance can be your best move—not surrender.",Perfection Pressure,,teen
598,6,6_20,20,How do you handle the pressure to be perfect?,FALSE,5,What The Adults Don’t Get,OTHER,Other,,,,,teen
599,6,6_21,21,What helps you calm down when life feels too big?,FALSE,5,What The Adults Don’t Get,A,A. Turn off everything. Shut the world out.,,,,,teen
600,6,6_21,21,What helps you calm down when life feels too big?,FALSE,5,What The Adults Don’t Get,B,B. Talk to someone who helps me make sense of it.,,,,,teen
601,6,6_21,21,What helps you calm down when life feels too big?,FALSE,5,What The Adults Don’t Get,C,"C. Scroll, snack, and binge-watch until I’m okay again.",,,,,teen
602,6,6_21,21,What helps you calm down when life feels too big?,FALSE,5,What The Adults Don’t Get,D,"D. Go outside, move my body, or just breathe differently.",,,,,teen
603,6,6_21,21,What helps you calm down when life feels too big?,FALSE,5,What The Adults Don’t Get,OTHER,Other,,,,,teen
604,6,6_22,22,What color best matches your mood right now?,FALSE,4,"Color, Weather, Sound: You",A,"A. Blue – calm, a little quiet, maybe thoughtful",,,,,teen
605,6,6_22,22,What color best matches your mood right now?,FALSE,4,"Color, Weather, Sound: You",B,"B. Red – intense, fired up, confident or mad",,,,,teen
606,6,6_22,22,What color best matches your mood right now?,FALSE,4,"Color, Weather, Sound: You",C,"C. Yellow – chill, happy, open to anything",,,,,teen
607,6,6_22,22,What color best matches your mood right now?,FALSE,4,"Color, Weather, Sound: You",D,"D. Gray – tired, overwhelmed, just surviving",,,,,teen
608,6,6_22,22,What color best matches your mood right now?,FALSE,4,"Color, Weather, Sound: You",E,"E. Purple – creative, complex, not easy to explain",,,,,teen
609,6,6_22,22,What color best matches your mood right now?,FALSE,4,"Color, Weather, Sound: You",OTHER,Other,,,,,teen
610,6,6_23,23," If your thoughts had a soundtrack today, what would it sound like?",FALSE,4,"Color, Weather, Sound: You",A,A. A lo-fi chill beat with rainy window vibes,,,,,teen
611,6,6_23,23," If your thoughts had a soundtrack today, what would it sound like?",FALSE,4,"Color, Weather, Sound: You",B,B. Classical piano that gets dramatic for no reason,,,,,teen
612,6,6_23,23," If your thoughts had a soundtrack today, what would it sound like?",FALSE,4,"Color, Weather, Sound: You",C,C. A pop song that’s 70% chorus and 30% crying,,,,,teen
613,6,6_23,23," If your thoughts had a soundtrack today, what would it sound like?",FALSE,4,"Color, Weather, Sound: You",D,D. Random cartoon sound effects and total chaos,,,,,teen
614,6,6_23,23," If your thoughts had a soundtrack today, what would it sound like?",FALSE,4,"Color, Weather, Sound: You",E,E. Silence.  Just ambient existential humming.,,,,,teen
615,6,6_23,23," If your thoughts had a soundtrack today, what would it sound like?",FALSE,4,"Color, Weather, Sound: You",OTHER,Other,,,,,teen
616,6,6_24,24,"If your mind was a weather forecast today, what would it say?",FALSE,4,"Color, Weather, Sound: You",A,A. Overcast with a chance of breakthroughs,"A. Heavy skies don’t mean no light. Sometimes the biggest changes start in the quiet, cloudy moments.",Trust the breakthrough is coming. You’re already closer than you think.,,,teen
617,6,6_24,24,"If your mind was a weather forecast today, what would it say?",FALSE,4,"Color, Weather, Sound: You",B,"B. Light breeze, clear skies, and good energy",B. Calm and clarity are superpowers—not everyone finds them easily.,Let yourself enjoy the clear skies. Calm days refill your strength for the journeys ahead.,,,teen
618,6,6_24,24,"If your mind was a weather forecast today, what would it say?",FALSE,4,"Color, Weather, Sound: You",C,C. Storm warning: feelings approaching fast,"C. When big feelings roll in, it can feel like you’re standing in the middle of it all—but all' storms pass.",You’re stronger than you feel mid-storm. Find your shelter—whatever helps you ride it out safely.,,,teen
619,6,6_24,24,"If your mind was a weather forecast today, what would it say?",FALSE,4,"Color, Weather, Sound: You",D,D. Totally unpredictable.  Could be anything.,,,,,teen
620,6,6_24,24,"If your mind was a weather forecast today, what would it say?",FALSE,4,"Color, Weather, Sound: You",E,E. Foggy—but I’ll figure it out,,,,,teen
621,6,6_24,24,"If your mind was a weather forecast today, what would it say?",FALSE,4,"Color, Weather, Sound: You",OTHER,Other,,,,,teen
622,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",A,A. Confidence,,,,,teen
623,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",B,B. Curiosity,,,,,teen
624,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",C,C. Calm,,,,,teen
625,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",D,D. Joy,,,,,teen
626,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",E,E. Hope,,,,,teen
627,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",F,F. None of these—I’m just trying to get through the day.,,,,,teen
628,6,6_25,25,"If you could pack one emotion in your backpack forever, what would it be?",TRUE,3,"Regret, Repair, and the Road Ahead",OTHER,Other,,,,,teen
629,6,6_26,26,Do you ever feel like you’re on the outside looking in?,FALSE,7,Outside Looking In,A,A. All the time.  It’s like I’m invisible. ,"A. That’s a heavy feeling—to be there, but not seen. You’re not alone in that.",Try saying something small out loud. A hello. A comment. Being noticed starts tiny.,loneliness,,teen
630,6,6_26,26,Do you ever feel like you’re on the outside looking in?,FALSE,7,Outside Looking In,B,"B. I have people around, but I still feel disconnected. ",B. Being surrounded doesn’t always mean you feel included. That ache is real.,Share one real thing with one real person. Vulnerability can break the silence.,quiet-ache,,teen
631,6,6_26,26,Do you ever feel like you’re on the outside looking in?,FALSE,7,Outside Looking In,C,C. Only when I don’t understand the rules everyone else seems to know.,C. It can feel like everyone got the guidebook but you. You’re not the only one who feels that way.,Watch for the kind ones. They’re the ones who don’t need you to follow the script.,social-confusion,,teen
632,6,6_26,26,Do you ever feel like you’re on the outside looking in?,FALSE,7,Outside Looking In,D,"D. Sometimes, but I’ve found a few people who get me. ",D. That’s gold. A few real connections can change everything.,Keep showing up as you. That’s how your circle grows—genuinely.,hopeful-belonging,,teen
633,6,6_26,26,Do you ever feel like you’re on the outside looking in?,FALSE,7,Outside Looking In,E,E. Not really. I’ve always had my crew.,E. That’s a rare and beautiful thing—to feel rooted.,"If you ever see someone on the outside, you might be the one who makes space.",secure,,teen
634,6,6_26,26,Do you ever feel like you’re on the outside looking in?,FALSE,7,Outside Looking In,OTHER,Other,,,,,teen
635,6,6_27,27,If people go quiet when you walk by... what do you assume?,FALSE,2,"Trust, Worth & What You Carry",A,A. They were talking about me. ,"A. That silence can feel sharp, like a secret aimed at you.","Try not to fill in the silence with fear. Most of the time, it’s not about you.",paranoia,,teen
636,6,6_27,27,If people go quiet when you walk by... what do you assume?,FALSE,2,"Trust, Worth & What You Carry",B,"B. I try not to care, but it makes me feel small.",B. That quiet moment can echo loud in your mind.,Say something kind to yourself. Reclaim the space with your own voice.,shrinking-inside,,teen
637,6,6_27,27,If people go quiet when you walk by... what do you assume?,FALSE,2,"Trust, Worth & What You Carry",C,C. I joke to cover the awkwardness.,C. You bring humor into the silence—but don’t forget your own comfort matters too.,"Let the joke land, then find a moment alone to check how you’re *really* doing.",comic-cover,,teen
638,6,6_27,27,If people go quiet when you walk by... what do you assume?,FALSE,2,"Trust, Worth & What You Carry",D,D. Maybe it’s nothing—but I notice. ,D. That awareness makes you human. You pick up on energy.,Being observant is a gift—just make sure it doesn’t turn against you.,attuned,,teen
639,6,6_27,27,If people go quiet when you walk by... what do you assume?,FALSE,2,"Trust, Worth & What You Carry",E,E. I don’t think twice.  I move on.,E. That’s some serious mental muscle. Not everyone can do that.,"If something *does* sting one day, remember you don’t have to handle it alone.",detached,,teen
640,6,6_27,27,If people go quiet when you walk by... what do you assume?,FALSE,2,"Trust, Worth & What You Carry",OTHER,Other,,,,,teen
641,6,6_28,28,Think about something hard you’ve been through. What helped you get through it?,TRUE,3,"Regret, Repair, and the Road Ahead",A,A. I talked to someone who really listened. ,A. That conversation became your anchor. Listening heals.,"Even if that person isn’t around now, the memory of being heard can remind you: you mattered then, you matter now.",support-memory,,teen
642,6,6_28,28,Think about something hard you’ve been through. What helped you get through it?,TRUE,3,"Regret, Repair, and the Road Ahead",B,B. I distracted myself until it hurt less.,B. Sometimes distraction is survival—and that’s okay.,"Even escape has wisdom. But notice what helped you breathe, not just numb.",coping-mechanism,,teen
643,6,6_28,28,Think about something hard you’ve been through. What helped you get through it?,TRUE,3,"Regret, Repair, and the Road Ahead",C,"C. I let myself cry, then slowly kept going.",C. You gave yourself space to feel. That’s real strength.,Emotions don’t drown you—they pass if you let them move through. You already proved that.,emotional-release,,teen
